transaction_id,transaction_date,customer_id,payment_method,before_tax,tax,after_tax,shipping_cost,transaction_discount,total_paid
TX0000278,"2020-04-18 11:06:42",CUST02967,PM001,5192135,519214,5711350,6131,0,5717480
TX0000279,"2024-08-16 07:42:57",CUST03415,PM001,25038,2503.8,27541.8,22651,0,50192.8
TX0000280,"2023-01-25 19:41:50",CUST00641,PM005,1354536,120765,1475300,17772,0,1493070
TX0000281,"2020-09-28 06:22:49",CUST00946,PM001,1282091,116658,1398750,24241,0,1422990
TX0000282,"2021-08-13 15:06:34",CUST00302,PM001,0,0,0,0,0,0
TX0000283,"2024-11-24 10:05:43",CUST02806,PM002,379936,37993.6,417930,19984,0,437914
TX0000284,"2021-05-30 22:07:14",CUST01162,PM003,347107006,34710700,381818000,6030,0,381824000
TX0000285,"2023-02-24 02:05:44",CUST03008,PM004,11785696,1178570,12964300,27136,0,12991400
TX0000286,"2024-02-28 12:51:45",CUST00784,PM003,1412075,128577,1540650,13063,0,1553710
TX0000287,"2021-06-09 23:22:58",CUST01960,PM001,31660993,3156420,34817400,21005,0,34838400
TX0000288,"2022-08-07 23:50:58",CUST01010,PM004,1708902,170890,1879790,11572,0,1891360
TX0000289,"2020-06-08 15:38:56",CUST00989,PM003,2707055,255260,2962320,29111,0,2991430
TX0000290,"2020-11-17 02:02:48",CUST01449,PM002,8688186,868819,9557000,21469,717042,10295500
TX0000291,"2023-12-12 08:55:43",CUST00079,PM005,317451,31745.1,349196,10901,0,360097
TX0000292,"2021-12-14 22:24:08",CUST04668,PM003,475662,47566.2,523228,21656,0,544884
TX0000293,"2020-02-25 02:24:40",CUST04183,PM003,135966,13596.6,149563,22685,0,172248
TX0000294,"2021-08-18 07:43:09",CUST02395,PM001,7608545,760854,8369400,13317,0,8382720
TX0000295,"2021-03-02 02:20:13",CUST02646,PM002,11637998,1163800,12801800,14662,0,12816500
TX0000296,"2023-06-29 15:47:20",CUST04103,PM005,41509,4150.9,45659.9,18201,0,63860.9
TX0000297,"2022-08-13 01:19:42",CUST04431,PM001,20738158,2070200,22808400,15506,0,22823900
TX0000298,"2023-06-14 07:19:15",CUST00139,PM003,630580,63058,693638,21462,0,715100
TX0000299,"2021-10-26 08:53:23",CUST01249,PM003,8904335,890434,9794770,7616,0,9802380
TX0000300,"2024-03-14 08:03:50",CUST02221,PM001,33178,2659,35837,14175,0,50012
TX0000301,"2023-12-23 07:01:30",CUST00897,PM003,45520,4552,50072,20507,2459,73038
TX0000302,"2022-12-27 18:27:13",CUST00560,PM002,707223,66944.7,774168,29442,0,803610
TX0000303,"2022-01-10 02:10:43",CUST04586,PM003,322655,32265.5,354920,11549,0,366470
TX0000304,"2024-05-27 20:34:58",CUST01248,PM001,1202027,119389,1321420,19112,0,1340530
TX0000305,"2024-04-03 12:42:41",CUST00322,PM002,1265634,126563,1392200,26815,0,1419010
TX0000306,"2021-01-08 23:33:41",CUST00132,PM001,2059102,205910,2265010,10854,0,2275870
TX0000307,"2024-04-27 02:15:13",CUST00696,PM010,305887,30588.7,336476,26700,0,363176
TX0000308,"2021-07-18 14:17:45",CUST02697,PM002,35982,3598.2,39580.2,23124,0,62704.2
TX0000309,"2020-06-28 05:22:29",CUST02190,PM001,268732,26873.2,295605,8626,0,304231
TX0000310,"2023-03-17 06:09:15",CUST03076,PM004,195259,19525.9,214785,20027,0,234812
TX0000311,"2024-11-02 11:45:10",CUST03083,PM001,704882,70488.2,775370,22603,0,797973
TX0000312,"2023-11-26 23:01:01",CUST04567,PM001,2578611,257861,2836470,27732,0,2864200
TX0000313,"2023-10-11 01:59:46",CUST00014,PM005,780796,78079.6,858876,14832,0,873708
TX0000314,"2023-08-08 00:16:05",CUST01029,PM003,45271,4527.1,49798.1,13244,0,63042.1
TX0000315,"2022-09-05 17:34:39",CUST02193,PM002,105544,10554.4,116098,22310,0,138408
TX0000316,"2022-09-28 04:26:31",CUST04667,PM002,656243,65624.3,721867,17812,0,739679
TX0000317,"2023-12-01 19:13:37",CUST00418,PM005,333071,33307.1,366378,11651,0,378029
TX0000318,"2022-10-08 15:56:33",CUST00295,PM006,29813869,2976740,32790600,26186,336405,33153200
TX0000319,"2023-09-07 04:59:55",CUST03891,PM006,3912450,386269,4298720,16182,0,4314900
TX0000320,"2022-08-05 16:00:55",CUST04482,PM003,959854,95985.4,1055840,14477,53130,1123450
TX0000321,"2023-01-05 22:43:05",CUST03022,PM008,70776,7077.6,77853.6,16280,0,94133.6
TX0000322,"2024-11-01 03:39:17",CUST02569,PM004,525425,52542.5,577968,9216,0,587184
TX0000323,"2021-03-02 13:51:03",CUST02312,PM004,309646,30964.6,340611,9332,0,349943
TX0000324,"2023-11-28 13:28:59",CUST01128,PM004,7991304,799130,8790430,17782,0,8808220
TX0000325,"2023-05-03 09:46:33",CUST04949,PM003,2853548,285355,3138900,19163,0,3158070
TX0000326,"2023-11-23 05:04:35",CUST04869,PM002,39795,3979.5,43774.5,29786,0,73560.5
TX0000327,"2022-11-28 23:36:26",CUST01190,PM002,7557896,755790,8313690,16142,0,8329830
TX0000328,"2021-06-08 16:16:00",CUST00208,PM001,33956,3395.6,37351.6,12138,0,49489.6
TX0000329,"2022-11-09 14:49:58",CUST01363,PM003,4773232,441074,5214310,15050,0,5229360
TX0000330,"2021-04-17 17:22:43",CUST03499,PM009,14681219,1310860,15992100,12087,0,16004200
TX0000331,"2020-09-16 09:50:15",CUST01428,PM010,24433353,2443340,26876700,21443,0,26898100
TX0000332,"2024-12-27 16:40:27",CUST02918,PM002,42612974,3763250,46376200,20883,0,46397100
TX0000333,"2023-08-05 01:48:30",CUST02333,PM002,466615,46661.5,513276,5231,0,518508
TX0000334,"2024-12-09 16:23:56",CUST03823,PM003,480233,48023.3,528256,13899,0,542155
TX0000335,"2020-10-23 04:26:21",CUST00454,PM006,0,0,0,0,0,0
TX0000336,"2021-01-19 14:55:56",CUST00290,PM001,294300,29430,323730,20332,0,344062
TX0000337,"2021-08-04 20:25:22",CUST04129,PM006,240147,24014.7,264162,14721,0,278883
TX0000338,"2024-03-01 15:07:35",CUST04374,PM001,1359290,135929,1495220,12562,0,1507780
TX0000339,"2022-01-18 22:39:16",CUST00533,PM002,2796057,270407,3066460,15342,0,3081810
TX0000340,"2023-06-02 20:22:24",CUST03084,PM001,167592,16759.2,184351,10291,0,194642
TX0000341,"2023-06-21 19:09:45",CUST01557,PM002,1895722,189572,2085290,10279,0,2095570
TX0000342,"2021-08-15 15:58:02",CUST02032,PM002,497837,49783.7,547621,28005,0,575626
TX0000343,"2020-07-06 09:29:03",CUST00276,PM004,1109046,110905,1219950,20130,0,1240080
TX0000344,"2023-05-28 20:52:14",CUST04350,PM001,1252730,125273,1378000,5992,0,1384000
TX0000345,"2021-03-12 06:34:26",CUST04415,PM005,37172,3717.2,40889.2,20788,0,61677.2
TX0000346,"2022-11-26 10:58:45",CUST00805,PM003,631010,63101,694111,27615,0,721726
TX0000347,"2023-12-09 17:44:55",CUST01534,PM001,255962,25596.2,281558,6297,0,287855
TX0000348,"2020-03-15 19:39:28",CUST04480,PM008,3980264,398026,4378290,25842,0,4404130
TX0000349,"2020-01-29 08:22:40",CUST04151,PM004,3943761,394376,4338140,5031,0,4343170
TX0000350,"2021-01-11 06:06:50",CUST02667,PM003,0,0,0,0,0,0
TX0000351,"2024-07-10 13:51:06",CUST03358,PM001,395058,39505.8,434564,16386,0,450950
TX0000352,"2022-07-26 22:13:06",CUST04268,PM002,11426675,1142670,12569300,26471,0,12595800
TX0000353,"2023-05-16 03:24:45",CUST02088,PM002,2200602,220060,2420660,5469,0,2426130
TX0000354,"2022-11-14 20:22:38",CUST02889,PM005,86858214,8590700,95448900,21242,6480180,101950000
TX0000355,"2020-01-24 13:48:02",CUST04527,PM002,3387128,338713,3725840,5792,0,3731630
TX0000356,"2021-03-13 14:22:00",CUST02875,PM001,10901030,1090100,11991100,18526,0,12009700
TX0000357,"2023-05-17 00:31:38",CUST02613,PM001,42968239,4296820,47265100,18240,0,47283300
TX0000358,"2021-05-01 06:33:49",CUST02547,PM002,570665,54382.2,625047,8763,0,633810
TX0000359,"2021-12-09 15:13:50",CUST03485,PM001,564097,56409.7,620507,10071,0,630578
TX0000360,"2021-03-24 04:23:43",CUST01267,PM007,456351,45635.1,501986,17038,0,519024
TX0000361,"2022-09-09 04:55:18",CUST04024,PM009,1691158,169116,1860270,5243,0,1865520
TX0000362,"2023-07-07 23:41:28",CUST01604,PM004,205630,18746.6,224377,20263,0,244640
TX0000363,"2024-08-28 12:21:41",CUST03951,PM001,405446,40544.6,445991,15781,0,461772
TX0000364,"2023-12-08 17:27:30",CUST04806,PM008,12892840,1289280,14182100,22247,0,14204400
TX0000365,"2022-09-11 23:32:34",CUST04070,PM001,519622,51962.2,571584,9910,0,581494
TX0000366,"2020-07-30 04:47:48",CUST03036,PM001,1309179,130918,1440100,12998,0,1453090
TX0000367,"2023-04-03 10:17:06",CUST01371,PM002,0,0,0,0,0,0
TX0000368,"2020-05-25 00:59:52",CUST04906,PM001,67852,6785.2,74637.2,7876,0,82513.2
TX0000369,"2023-08-16 00:14:15",CUST00207,PM005,27647054,2306760,29953800,5076,0,29958900
TX0000370,"2020-07-28 04:50:33",CUST01668,PM003,855967,85596.7,941564,22234,0,963798
TX0000371,"2022-12-16 10:23:18",CUST00691,PM001,135966,13596.6,149563,22608,0,172171
TX0000372,"2020-04-10 12:40:53",CUST04238,PM009,1535394,145524,1680920,15241,0,1696160
TX0000373,"2024-08-22 22:40:04",CUST02439,PM007,335950,33595,369545,14715,0,384260
TX0000374,"2023-02-14 20:02:27",CUST02004,PM007,658735,65873.5,724608,10484,0,735092
TX0000375,"2020-02-12 03:37:13",CUST04218,PM005,1224398,122440,1346840,27062,0,1373900
TX0000376,"2022-10-21 05:54:45",CUST01543,PM008,358563,35856.3,394419,9101,23124,426644
TX0000377,"2021-12-08 03:16:27",CUST02429,PM008,1208114,120811,1328930,10757,0,1339680
TX0000378,"2023-11-19 01:03:43",CUST01323,PM007,36324,3632.4,39956.4,7485,711,48152.4
TX0000379,"2022-12-09 03:57:50",CUST02336,PM001,15734805,1573480,17308300,15539,0,17323800
TX0000380,"2022-07-20 01:03:44",CUST03868,PM001,21108961,2110900,23219900,6404,0,23226300
TX0000381,"2024-04-05 21:38:58",CUST01058,PM004,294300,29430,323730,28490,0,352220
TX0000382,"2022-01-14 09:35:52",CUST03432,PM005,2405115,240512,2645630,26991,0,2672620
TX0000383,"2024-10-15 23:29:40",CUST02483,PM001,11368247,1136820,12505100,18480,0,12523600
TX0000384,"2022-04-17 00:26:59",CUST04786,PM001,1975930,197593,2173520,8200,0,2181720
TX0000385,"2020-07-26 06:44:29",CUST04307,PM003,222226,22222.6,244449,22536,0,266985
TX0000386,"2021-07-19 06:35:38",CUST00345,PM002,2126810,212681,2339490,29544,0,2369040
TX0000387,"2024-02-20 19:18:15",CUST01904,PM005,626926,60713,687639,21511,0,709150
TX0000388,"2021-08-01 19:26:37",CUST02579,PM003,646460,64646,711106,26909,22967,760982
TX0000389,"2023-12-21 03:30:40",CUST01514,PM004,40058,4005.8,44063.8,23981,0,68044.8
TX0000390,"2020-10-08 14:50:20",CUST03359,PM002,1150155,115016,1265170,17513,0,1282680
TX0000391,"2020-09-20 21:05:38",CUST02662,PM003,2313943,231394,2545340,12072,0,2557410
TX0000392,"2020-05-03 16:09:15",CUST01180,PM002,518730,51873,570603,27761,0,598364
TX0000393,"2024-07-06 09:08:36",CUST00017,PM002,779616,77961.6,857578,24092,0,881670
TX0000394,"2024-10-23 18:50:31",CUST00430,PM006,4907289,484814,5392100,15483,0,5407590
TX0000395,"2022-12-29 10:29:15",CUST00089,PM001,2696042,269604,2965650,22266,0,2987910
TX0000396,"2022-11-16 05:23:38",CUST01814,PM001,954272,95427.2,1049700,5749,0,1055450
TX0000397,"2020-09-05 19:22:27",CUST00090,PM007,1171962,117196,1289160,22909,0,1312070
TX0000398,"2023-04-15 13:35:39",CUST01901,PM001,353943,35394.3,389337,11150,0,400487
TX0000399,"2020-01-24 15:56:58",CUST00948,PM008,194719842,19472000,214192000,24075,0,214216000
TX0000400,"2022-09-12 17:41:54",CUST03336,PM007,12096019,1209600,13305600,9003,0,13314600
TX0000401,"2022-12-10 12:41:58",CUST03493,PM003,0,0,0,0,0,0
TX0000402,"2024-10-23 03:28:40",CUST03135,PM001,1938368,189839,2128210,17960,0,2146170
TX0000403,"2023-12-25 10:58:36",CUST04018,PM002,565590,56559,622149,7027,0,629176
TX0000404,"2024-12-24 08:03:35",CUST00668,PM008,1080367,108037,1188400,21181,0,1209580
TX0000405,"2020-06-13 04:43:28",CUST00922,PM002,3953643,395364,4349010,9603,0,4358610
TX0000406,"2024-08-09 03:42:00",CUST04242,PM001,786546,78654.6,865201,27737,0,892938
TX0000407,"2023-02-21 18:51:52",CUST02928,PM009,914289,91428.9,1005720,16836,0,1022550
TX0000408,"2021-08-20 01:26:10",CUST02823,PM002,1653787,165379,1819170,25632,0,1844800
TX0000409,"2023-11-14 03:00:57",CUST04039,PM001,662385,62220.2,724605,21015,26799,772419
TX0000410,"2020-10-30 19:25:35",CUST01843,PM005,95060499,9506050,104567000,22935,0,104589000
TX0000411,"2020-08-11 09:19:57",CUST04946,PM001,29542,2954.2,32496.2,28003,0,60499.2
TX0000412,"2022-07-02 02:32:00",CUST00862,PM005,3240098,324010,3564110,27466,0,3591570
TX0000413,"2023-04-27 22:26:54",CUST04566,PM002,810892,81089.2,891981,23575,0,915556
TX0000414,"2021-11-25 21:47:39",CUST03826,PM001,3541850,294337,3836190,8084,0,3844270
TX0000415,"2021-05-12 02:01:28",CUST00541,PM010,1614489,153042,1767530,18447,0,1785980
TX0000416,"2022-04-17 07:25:22",CUST02886,PM002,213966,17377.5,231344,11107,0,242450
TX0000417,"2024-02-07 12:10:38",CUST02282,PM004,5620625,562062,6182690,21865,0,6204550
TX0000418,"2021-02-26 14:58:09",CUST04733,PM005,28363996,2836400,31200400,8189,1379050,32587600
TX0000419,"2022-09-16 17:32:35",CUST03264,PM004,1369884,136988,1506870,17564,0,1524440
TX0000420,"2020-06-29 21:35:04",CUST03635,PM001,119235,11923.5,131158,22102,0,153260
TX0000421,"2020-01-10 08:03:15",CUST04914,PM002,61104793,5836430,66941200,19798,0,66961000
TX0000422,"2022-10-17 02:28:37",CUST04544,PM004,1176722,99835.8,1276560,16037,0,1292590
TX0000423,"2020-01-27 01:14:21",CUST03202,PM003,1074253,107425,1181680,5960,0,1187640
TX0000424,"2022-01-01 17:45:42",CUST02439,PM006,214457,21445.7,235903,5229,0,241132
TX0000425,"2021-05-08 10:42:27",CUST01617,PM008,15463,1546.3,17009.3,21951,0,38960.3
TX0000426,"2024-08-16 20:39:11",CUST03534,PM001,130410,13041,143451,14281,0,157732
TX0000427,"2024-07-14 23:28:41",CUST01003,PM001,11138620,976503,12115100,28856,0,12144000
TX0000428,"2020-03-19 14:54:23",CUST04977,PM004,3630297,363030,3993330,28861,0,4022190
TX0000429,"2023-04-15 10:55:08",CUST01395,PM007,146509,14650.9,161160,29968,0,191128
TX0000430,"2023-05-13 14:41:54",CUST03415,PM006,1830697,183070,2013770,29859,31328,2074950
TX0000431,"2023-01-08 18:44:29",CUST03365,PM004,3676359,367636,4044000,19704,0,4063700
TX0000432,"2021-04-25 23:35:11",CUST02135,PM007,433440,40682.8,474123,9795,0,483918
TX0000433,"2020-01-26 17:26:23",CUST02116,PM007,765916,76591.6,842508,15004,0,857512
TX0000434,"2022-12-23 20:56:51",CUST00588,PM004,91761,9176.1,100937,9765,0,110702
TX0000435,"2024-06-23 19:22:09",CUST00398,PM005,35568,3556.8,39124.8,18176,0,57300.8
TX0000436,"2023-02-25 09:47:29",CUST04737,PM003,706997,70699.7,777697,26640,0,804337
TX0000437,"2023-12-08 19:57:24",CUST02685,PM007,883265,88326.5,971592,17929,0,989520
TX0000438,"2023-07-06 06:25:09",CUST02442,PM003,563794,46859.2,610653,20661,0,631314
TX0000439,"2021-07-12 22:19:10",CUST04583,PM003,57531,5753.1,63284.1,13484,0,76768.1
TX0000440,"2022-09-21 04:45:26",CUST04402,PM004,709191,60204,769395,24212,49731,843338
TX0000441,"2021-05-01 12:31:07",CUST04132,PM010,23668486,2366850,26035300,19130,0,26054500
TX0000442,"2024-08-31 22:12:55",CUST02321,PM005,641372,64137.2,705509,7988,0,713497
TX0000443,"2021-03-05 18:44:45",CUST00157,PM002,260065,26006.5,286072,15520,16223,317814
TX0000444,"2023-02-21 17:46:23",CUST02454,PM003,871720,87172,958892,9816,0,968708
TX0000445,"2022-12-05 06:39:13",CUST04147,PM003,832523,83252.3,915775,25792,0,941567
TX0000446,"2023-07-02 16:53:04",CUST01334,PM002,7532136,753214,8285350,28940,0,8314290
TX0000447,"2021-02-23 21:16:08",CUST03443,PM008,0,0,0,0,0,0
TX0000448,"2021-07-17 06:08:50",CUST04416,PM001,11912493,1191250,13103700,13288,0,13117000
TX0000449,"2022-11-16 08:05:15",CUST04937,PM002,32631558,3253660,35885200,21191,0,35906400
TX0000450,"2021-09-21 09:48:52",CUST01969,PM006,59872080,5481500,65353600,26098,0,65379700
TX0000451,"2020-11-09 00:55:11",CUST00020,PM002,3608472,360847,3969320,21106,0,3990430
TX0000452,"2020-02-01 19:06:44",CUST01010,PM002,1659282,160415,1819700,21988,0,1841680
TX0000453,"2021-11-04 18:32:43",CUST00984,PM003,1532146,153215,1685360,26146,0,1711510
TX0000454,"2020-11-26 14:32:52",CUST01124,PM001,34068,3406.8,37474.8,16228,0,53702.8
TX0000455,"2022-10-27 09:46:18",CUST03044,PM001,3755352,325009,4080360,21990,313231,4415580
TX0000456,"2023-12-02 21:46:11",CUST00931,PM006,1211528,121153,1332680,26754,0,1359430
TX0000457,"2024-01-29 05:21:40",CUST04241,PM006,1762212,159125,1921340,25271,0,1946610
TX0000458,"2021-01-12 04:27:42",CUST03304,PM001,35574,3557.4,39131.4,25700,0,64831.4
TX0000459,"2020-10-30 15:16:04",CUST01126,PM001,821369,69515.1,890884,24474,0,915358
TX0000460,"2024-07-05 15:10:50",CUST04554,PM001,176310,17631,193941,19816,0,213757
TX0000461,"2023-01-20 06:36:05",CUST01731,PM005,4253197,425320,4678520,22302,0,4700820
TX0000462,"2022-04-14 23:16:53",CUST01488,PM003,1896954,189695,2086650,16909,0,2103560
TX0000463,"2021-12-07 13:04:07",CUST01124,PM001,9007706,900771,9908480,10981,0,9919460
TX0000464,"2021-01-31 04:40:15",CUST02037,PM007,557501,55750.1,613251,19587,0,632838
TX0000465,"2024-08-06 17:44:38",CUST01128,PM001,158960,15896,174856,11744,0,186600
TX0000466,"2023-12-24 15:42:22",CUST01976,PM008,144913,14491.3,159404,17775,0,177179
TX0000467,"2024-12-21 21:58:01",CUST01702,PM002,49468,4946.8,54414.8,18253,0,72667.8
TX0000468,"2023-12-17 23:53:46",CUST04288,PM001,2073504,207350,2280850,13166,0,2294020
TX0000469,"2021-04-03 12:27:02",CUST04040,PM004,529192,49162.9,578355,14653,0,593008
TX0000470,"2020-03-13 15:54:27",CUST00734,PM002,200327,17900.7,218228,6797,0,225025
TX0000471,"2022-04-28 19:33:14",CUST00750,PM002,514312,51431.2,565743,14692,0,580435
TX0000472,"2023-08-11 02:48:33",CUST01183,PM001,2650405,265040,2915450,7923,0,2923370
TX0000473,"2024-06-10 05:48:43",CUST03101,PM005,45204256,4520430,49724700,19325,0,49744000
TX0000474,"2021-06-28 07:23:23",CUST00097,PM006,194633715,19463400,214097000,11076,0,214108000
TX0000475,"2024-12-18 03:12:56",CUST04023,PM001,7988262,798826,8787090,18516,462627,9268230
TX0000476,"2023-01-27 05:19:57",CUST01910,PM010,3609847,360985,3970830,26839,0,3997670
TX0000477,"2021-04-08 00:38:00",CUST02714,PM003,28619,2861.9,31480.9,14438,0,45918.9
TX0000478,"2020-08-05 14:36:08",CUST02283,PM001,1828547,182855,2011400,18814,0,2030220
TX0000479,"2022-10-24 01:35:10",CUST03700,PM001,276984,27698.4,304682,6854,16451,327987
TX0000480,"2024-04-14 00:38:39",CUST00153,PM003,302690,30269,332959,24224,26991,384174
TX0000481,"2024-08-12 22:34:31",CUST02599,PM003,0,0,0,0,0,0
TX0000482,"2021-07-28 07:41:36",CUST00635,PM006,753882,75388.2,829270,6490,0,835760
TX0000483,"2021-01-19 09:08:13",CUST01264,PM001,98544,9854.4,108398,25210,0,133608
TX0000484,"2024-09-15 23:26:15",CUST00074,PM005,2271843,227184,2499030,29290,45577,2573890
TX0000485,"2024-06-19 21:15:08",CUST02401,PM008,643883,64388.3,708271,8554,0,716825
TX0000486,"2023-12-20 13:10:35",CUST04870,PM002,643883,64388.3,708271,22988,0,731259
TX0000487,"2020-06-14 04:09:33",CUST01043,PM009,7609768,760977,8370740,23947,0,8394690
TX0000488,"2024-12-11 06:31:15",CUST04605,PM005,60406,6040.6,66446.6,9340,0,75786.6
TX0000489,"2024-04-29 09:48:52",CUST03006,PM005,167843,16784.3,184627,13575,9002,207204
TX0000490,"2023-04-18 19:06:54",CUST03149,PM006,1308410,130841,1439250,17847,0,1457100
TX0000491,"2024-01-10 21:42:30",CUST01099,PM006,163815,13890,177705,15106,0,192811
TX0000492,"2023-11-26 11:22:38",CUST01099,PM001,526881,49002.6,575884,13136,0,589020
TX0000493,"2023-02-04 13:51:38",CUST03308,PM002,77259,7725.9,84984.9,13362,4020,102367
TX0000494,"2023-08-23 01:47:35",CUST04130,PM008,16919638,1691960,18611600,24803,963389,19599800
TX0000495,"2020-09-04 23:17:15",CUST02959,PM003,2842327,274894,3117220,16869,125892,3259980
TX0000496,"2024-07-31 18:01:17",CUST03951,PM008,841183,76028.5,917212,9966,0,927178
TX0000497,"2024-01-04 13:45:10",CUST03059,PM002,661605,66160.5,727766,7734,54947,790446
TX0000498,"2023-02-11 13:24:39",CUST03476,PM002,1629041,162904,1791950,5430,160411,1957790
TX0000499,"2023-05-07 09:06:22",CUST04969,PM004,165782,16578.2,182360,18577,0,200937
TX0000500,"2022-07-16 05:45:36",CUST03192,PM003,12377543,1237750,13615300,11690,0,13627000
TX0000501,"2022-12-03 11:22:38",CUST02828,PM002,1817660,181766,1999430,12554,0,2011980
TX0000502,"2023-11-28 21:59:18",CUST00274,PM003,441902,44190.2,486092,11583,0,497675
TX0000503,"2023-06-09 05:02:32",CUST02340,PM002,543825,54382.5,598208,20033,0,618240
TX0000504,"2022-06-04 02:15:50",CUST01470,PM001,614544,61454.4,675998,27664,0,703662
TX0000505,"2022-06-10 04:53:04",CUST00009,PM001,8907516,890752,9798270,16276,0,9814540
TX0000506,"2022-11-15 16:16:30",CUST04023,PM002,2238786,206130,2444920,9581,0,2454500
TX0000507,"2024-01-12 11:51:22",CUST04136,PM008,616540,61654,678194,6228,0,684422
TX0000508,"2022-11-11 20:51:41",CUST03081,PM001,347444,34744.4,382188,25049,0,407237
TX0000509,"2024-02-17 14:26:29",CUST01635,PM004,649414,64941.4,714355,29660,0,744015
TX0000510,"2021-09-27 15:29:07",CUST04607,PM001,1324236,132424,1456660,28317,0,1484980
TX0000511,"2023-03-04 09:52:05",CUST04211,PM004,473591,47359.1,520950,24990,44081,590021
TX0000512,"2020-12-30 08:30:54",CUST02480,PM003,534730,53473,588203,20874,0,609077
TX0000513,"2022-09-25 22:20:02",CUST03167,PM001,10046431,1004640,11051100,15532,0,11066600
TX0000514,"2022-05-22 03:57:55",CUST02052,PM009,1115656,111566,1227220,11600,0,1238820
TX0000515,"2023-05-11 08:26:27",CUST04391,PM004,72378564,7237310,79615900,7855,0,79623700
TX0000516,"2021-08-14 17:25:38",CUST00533,PM004,12305942,1230590,13536500,8648,0,13545200
TX0000517,"2020-02-08 07:05:39",CUST04237,PM004,452907,45290.7,498198,21834,0,520032
TX0000518,"2020-03-06 21:58:47",CUST02261,PM002,1020552,102055,1122610,23627,0,1146230
TX0000519,"2024-04-22 19:30:35",CUST02604,PM009,1109624,110962,1220590,6055,0,1226640
TX0000520,"2022-04-11 23:48:27",CUST04594,PM001,2388634,238863,2627500,16799,0,2644300
TX0000521,"2021-10-13 08:24:11",CUST00585,PM001,766307,76630.7,842938,14188,0,857126
